SupplierId,RecentMonth,RecentTimeStamp_timestampInUTC_timestampInUTC,RecentTimeStamp_timestampInUTC_originalTimezone,DerivativeName,DerivativeRegion,ProductionLine,T1Color,T2Color,T3Color,Result
54ae8b0f159e82e0d192e49289b1c7b3,2022-10,2022-10-31T11:01:25Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
1841f0005acc3a647c11ac4ac2f79b96,2022-06,2022-06-30T10:01:20Z,+00:00,c58f880ba3d044179233161b4870a377,Europe,LC,Green,-,-,Green
9b24153bd06c2dfbf8a024e2c0fa8a88,2022-04,2022-04-02T11:01:16Z,+00:00,649fd3a10de3f05417378d82cdae59ea,Europe,LU,Green,Green,-,Green
7a9852dff12609075bad41931025f0df,2022-04,2022-04-02T11:01:16Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
9d6f055c09909382abd7b8e5074a9bd5,2022-04,2022-04-02T11:01:16Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
f741e7a9934db3b415985360a892d01d,2022-03,2022-03-31T11:01:17Z,+00:00,2baf4c18f250b692331688d540bea229,Asia,LK,Green,Green,Green,Green
f198282262841efad8363814590ed7af,2022-09,2022-09-28T07:00:46Z,+00:00,c58f880ba3d044179233161b4870a377,Europe,LC,Green,Green,-,Green
59bbd2fa66c251c9cf1dbc66b0ef5a06,2022-07,2022-07-31T10:01:01Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Yellow,-,-,Yellow
4600f0a901054216cf0eecf2999f7eb2,2022-03,2022-03-31T11:01:17Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
faa2ca4410df50a9f159d59aa6ef2adc,2022-02,2022-02-28T11:01:17Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Yellow,-,Yellow
f825989c3710e34eb4c5afc4e70cd9ca,2022-07,2022-07-31T10:01:01Z,+00:00,76375b53b58df677a0fb93f650050313,Mexico,LC,Green,Green,-,Green
01e4c46207f24e8cde82c095e9a122e0,2022-09,2022-09-28T07:00:46Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
01e4c46207f24e8cde82c095e9a122e0,2022-04,2022-04-02T11:01:16Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
4c7466cde1527f84ff884065e6e41d06,2022-04,2022-04-02T11:01:16Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
4c7466cde1527f84ff884065e6e41d06,2022-06,2022-06-30T10:01:20Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Red,Red
0cc1b3c4e38049d4519a7927057bc9d7,2022-06,2022-06-30T10:01:20Z,+00:00,029f5c13cefb3a1f8594f36b73afed84,Europe,LU,Green,-,-,Green
5b325d18582d5990ec9f58a5684f9762,2022-08,2022-08-31T11:01:15Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Green,Green
06791f753f3c7fbe6f6374b2364649ff,2022-03,2022-03-31T11:01:17Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
71ed1fdeffd2e2ed586a3f2e058e130c,2022-08,2022-08-31T11:01:15Z,+00:00,029f5c13cefb3a1f8594f36b73afed84,Europe,LU,Green,-,-,Green
2f24e2d9e9be6dee035bed110f620c6b,2022-05,2022-05-31T11:01:57Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
6c3ac6a6cf69103235477f0e7433c8c3,2022-03,2022-03-31T11:01:17Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Green,Green
3c29e7b607d4ea8711cc7f2e7518fe2f,2022-03,2022-03-31T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
5f5e8e3e593ff26259148fe768f99e5f,2022-07,2022-07-31T10:01:01Z,+00:00,299b79cb0fe4c181e4687655e5c001cc,Europe,LU,Green,Green,Green,Green
8dcc523ea3379409520a407998de17bc,2022-02,2022-02-28T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Red,Red
9f83c6b9c64c3513966081fc41bfe8f4,2022-02,2022-02-28T11:01:17Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
fbe9a6dbbb7c7df373f12951f20e9837,2022-10,2022-10-31T11:01:25Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
630c811cc2d0fab3a2c6a260adacfaab,2022-06,2022-06-30T10:01:20Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
f43d1b5c49e230a278b8029c9a214800,2022-10,2022-10-31T11:01:25Z,+00:00,b8a9a69c3e9c894f2c8cc505ab257d91,USA,LC,Green,Green,-,Green
dcaa8fd86e052efe7ac506d18f8f840f,2022-10,2022-10-31T11:01:25Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
7a0aa6495328978198dac64b1b662ab8,2022-05,2022-05-31T11:01:57Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
491314568f58e7e424c86c633285f053,2022-02,2022-02-28T11:01:17Z,+00:00,f92476821a5cace3a078f93384701919,Europe,LK,Green,Green,Green,Green
d8a8e8ccf4194c6c3730a2f63903f695,2022-07,2022-07-31T10:01:01Z,+00:00,13d10ea69c6c21ea20cac248ae5895b7,Europe,LG,Green,-,-,Green
057fd17e08c64acca46a03a36e1133eb,2022-05,2022-05-31T11:01:57Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Green,Green
f4575f78ebba0b3da8a80c4abdc14fc1,2022-04,2022-04-02T11:01:16Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Green,Green
15b7d0fb45e07947f8a32f30c141d075,2022-04,2022-04-02T11:01:16Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
14b1f7c312c459e4c9f775a008a93f3b,2022-02,2022-02-28T11:01:17Z,+00:00,229720ec353f9ff54c4f76b0028acb35,Europe,LU,Green,-,-,Green
5106a3063e5d90797475ce8de706dd69,2022-06,2022-06-30T10:01:20Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
4782a4ea1edb87ce27aee5504dc07252,2022-10,2022-10-31T11:01:25Z,+00:00,da9fa48d5bd88875ddba2abf0e179a25,Europe,LC,Green,Red,-,Red
a27a14bac8d08faf96aa63fee0ae3d2d,2022-07,2022-07-31T10:01:01Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
4de1c62d5551e15b527fde6ab2743928,2022-06,2022-06-30T10:01:20Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
a020b43dd6daa957f8c69b9956844a71,2022-09,2022-09-28T07:00:46Z,+00:00,76375b53b58df677a0fb93f650050313,Mexico,LC,Green,Green,-,Green
fd82afaf6837da4c3acad9921822e11c,2022-02,2022-02-28T11:01:17Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
0078763d135b072eae0f3346ab175b14,2022-08,2022-08-31T11:01:15Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
0e4794ceab05964989e4fdd7f20c6c74,2022-08,2022-08-31T11:01:15Z,+00:00,b8a9a69c3e9c894f2c8cc505ab257d91,USA,LC,Green,Green,-,Green
a1e1c27d0e5b496314994b89ff4c3a20,2022-07,2022-07-31T10:01:01Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,-,Green
6d049938c2b29729c443e6ea47e4f512,2022-10,2022-10-31T11:01:25Z,+00:00,97adacfac2f60e9ea2118be20af1cb93,Asia,LK,Green,-,-,Green
a928eab92fbaac835a9dffbd61fa5b9e,2022-07,2022-07-31T10:01:01Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,-,Green
a928eab92fbaac835a9dffbd61fa5b9e,2022-05,2022-05-31T11:01:57Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,-,Green
0d7b1e2259002be175cfb2c39322b28a,2022-05,2022-05-31T11:01:57Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
c1c80a916e3086f2211a7519a0512549,2022-08,2022-08-31T11:01:15Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
ff7edfe5fd0462c1a700b022617243cb,2022-03,2022-03-31T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
7a5b746e23fac8639772b70590582a54,2022-09,2022-09-28T07:00:46Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
5d6acbc3f454fc1d183c447335b7495e,2022-07,2022-07-31T10:01:01Z,+00:00,97adacfac2f60e9ea2118be20af1cb93,Asia,LK,Green,-,-,Green
76cf11b378b06dca15ad1e2df03ab30c,2022-10,2022-10-31T11:01:25Z,+00:00,97adacfac2f60e9ea2118be20af1cb93,Asia,LK,Green,-,-,Green
9ae7789a9dbe87076378a706402595f9,2022-04,2022-04-02T11:01:16Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
9ae7789a9dbe87076378a706402595f9,2022-02,2022-02-28T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
7e45efc4f01ddf9a7afe4429b2e24251,2022-02,2022-02-28T11:01:17Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Yellow,-,Yellow
aa8159765fd3f8b73833b46bb6ab6a2a,2022-05,2022-05-31T11:01:57Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
6f814123f1115c178dd3226c103a9260,2022-10,2022-10-31T11:01:25Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
cf949b80bf646a7036f31d7c30ceb5a1,2022-09,2022-09-28T07:00:46Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,Green,-,Green
cf949b80bf646a7036f31d7c30ceb5a1,2022-02,2022-02-28T11:01:17Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,-,-,Green
b09258c6f5fc1a292bed1161838d3c26,2022-07,2022-07-31T10:01:01Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
91b0682446784343635c8f44e7130a1e,2022-08,2022-08-31T11:01:15Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,-,-,Green
5b0a0254bc777c43c67d9c00f29c4b5d,2022-04,2022-04-02T11:01:16Z,+00:00,e7605d4d77e0a56ec8621041683462e1,USA,LG,Green,Green,Green,Green
c43a0e696968b108faa175b4e7b06f92,2022-09,2022-09-28T07:00:46Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Green,-,-,Green
c43a0e696968b108faa175b4e7b06f92,2022-03,2022-03-31T11:01:17Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Green,-,-,Green
e99aeadb4d59f2fdb181dd2fdfb8a9a6,2022-03,2022-03-31T11:01:17Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
62e8f0e0a89dc0e15a34f405964dca7f,2022-05,2022-05-31T11:01:57Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
cb496952601fcda5889c947ad6ed9d33,2022-10,2022-10-31T11:01:25Z,+00:00,4c5316f698e0feaa3050e7a6025dcf71,Mexico,LC,Red,Red,Red,Red
963310397a7046b5820ef629aef5ec39,2022-03,2022-03-31T11:01:17Z,+00:00,f92476821a5cace3a078f93384701919,Europe,LK,Green,Green,Green,Green
afa6fede8dd243d84d96d08188695bde,2022-08,2022-08-31T11:01:15Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
2ca64b80d5539e8598a7c920bfe987ac,2022-03,2022-03-31T11:01:17Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
fac33a96ebfeb483752e2a2c1415a552,2022-06,2022-06-30T10:01:20Z,+00:00,e4f8c6c89b38e5ff174e0caa5661252f,Asia,LK,Green,Green,-,Green
5f1768d10b40be488016bee4d592ea81,2022-04,2022-04-02T11:01:16Z,+00:00,6d3fb06a53f3ca23d0e6f9317fd48e87,Asia,LK,Green,-,-,Green
9b3725450caf226bf3fe1c6f13185197,2022-05,2022-05-31T11:01:57Z,+00:00,e172474c6e9eee96d4613c8886a12b98,Europe,LG,Green,Yellow,-,Yellow
d8a8e8ccf4194c6c3730a2f63903f695,2022-04,2022-04-02T11:01:16Z,+00:00,13d10ea69c6c21ea20cac248ae5895b7,Europe,LG,Green,-,-,Green
29b55edeef6dbe1a87820f7e82d43b27,2022-09,2022-09-28T07:00:46Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
1a5eb0d97d7b6e691a5e52c9bfbe3334,2022-06,2022-06-30T10:01:20Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
ace80aaa18cc36688a113d7dc8b0096c,2022-02,2022-02-28T11:01:17Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
193e3f0452e7dd43aa907f65cbb39c44,2022-10,2022-10-31T11:01:25Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
737161c86bb908e6498a271942cdc403,2022-09,2022-09-28T07:00:46Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,Green,-,Green
733dd5f73d021e480203d49cd5c07f26,2022-07,2022-07-31T10:01:01Z,+00:00,229720ec353f9ff54c4f76b0028acb35,Europe,LU,Green,-,-,Green
2b431789f960dde29b6483a894b87c04,2022-08,2022-08-31T11:01:15Z,+00:00,13d10ea69c6c21ea20cac248ae5895b7,Europe,LG,Yellow,-,-,Yellow
c0ab3ac8799253f78f1d1c689558becc,2022-09,2022-09-28T07:00:46Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
eb857373cb3c5a6aaaea14dcf3547c62,2022-02,2022-02-28T11:01:17Z,+00:00,13d10ea69c6c21ea20cac248ae5895b7,Europe,LG,Green,-,-,Green
5ee3e16c8db548cd21d090f0b825cac8,2022-07,2022-07-31T10:01:01Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
5ee3e16c8db548cd21d090f0b825cac8,2022-03,2022-03-31T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
7404cc5134171a4f21b2a7802f729dd8,2022-09,2022-09-28T07:00:46Z,+00:00,029f5c13cefb3a1f8594f36b73afed84,Europe,LU,Green,-,-,Green
7404cc5134171a4f21b2a7802f729dd8,2022-06,2022-06-30T10:01:20Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
7404cc5134171a4f21b2a7802f729dd8,2022-03,2022-03-31T11:01:17Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
ea91dac484d4905f08e87a9608255c5f,2022-08,2022-08-31T11:01:15Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
51cf672c5ed489e4fa348a796dd27c45,2022-05,2022-05-31T11:01:57Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
20beb9edfc8536f19109a15b5ce1a845,2022-08,2022-08-31T11:01:15Z,+00:00,e7fd86a322069f290fcbcea74ec2e781,Europe,LU,Green,-,-,Green
680dcffab85a75bb08cc54f8e7c91b00,2022-10,2022-10-31T11:01:25Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Green,Green
f767afad30810d4fad0bf38bfca4ab5c,2022-04,2022-04-02T11:01:16Z,+00:00,e4f8c6c89b38e5ff174e0caa5661252f,Asia,LK,Green,Green,Green,Green
77b16d65a5b06844795b9c2f727679df,2022-04,2022-04-02T11:01:16Z,+00:00,2baf4c18f250b692331688d540bea229,Asia,LK,Green,Green,Green,Green
e12106aee45104c050f42c1d53b12306,2022-07,2022-07-31T10:01:01Z,+00:00,c58f880ba3d044179233161b4870a377,Europe,LC,Green,-,-,Green
29338f6f42b3675e74d0ab08a0cf312e,2022-09,2022-09-28T07:00:46Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Green,Green
ad036538a8fee10d7bcfced879c57448,2022-05,2022-05-31T11:01:57Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
ccf8c9070abff3bc4b8fe1e5fee7fd6c,2022-07,2022-07-31T10:01:01Z,+00:00,8bee47dc3c4d314f0a85aba01e1252b9,Europe,LU,Green,Green,Green,Green
e53085443a99d03c1896f1d5bc0a7103,2022-07,2022-07-31T10:01:01Z,+00:00,9852596e07fbf43d7589020dad8c363a,USA,LK,Green,Green,Green,Green
ce0b20c405f9f628d7dc58957405d7da,2022-10,2022-10-31T11:01:25Z,+00:00,e61285288260c85fa74a4b17d98ee10d,South Africa,LC,Green,-,-,Green
9de335925a91f952dab7a8132f5b210c,2022-08,2022-08-31T11:01:15Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
fa46b825bc5298d83d9f3caa61b42bda,2022-04,2022-04-02T11:01:16Z,+00:00,f92476821a5cace3a078f93384701919,Europe,LK,Green,Green,Green,Green
6753986203916d2f33fa442c82316d04,2022-03,2022-03-31T11:01:17Z,+00:00,13d10ea69c6c21ea20cac248ae5895b7,Europe,LG,Yellow,-,-,Yellow
635b894f90e19f3c19b2fd72e2e8cbd6,2022-06,2022-06-30T10:01:20Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
64baf266e30887c4019792ef5b0ce17d,2022-07,2022-07-31T10:01:01Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
d38fee8ed24cf81547ad696793870cd1,2022-09,2022-09-28T07:00:46Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Red,Red
c9db58881699aeced3d3ba50020b9ecb,2022-05,2022-05-31T11:01:57Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Red,Red
4f328c08c1be76844599d1ab1cc94eea,2022-05,2022-05-31T11:01:57Z,+00:00,f92476821a5cace3a078f93384701919,Europe,LK,Green,Green,Green,Green
e462f19902ca741af575431f0f0c3dde,2022-07,2022-07-31T10:01:01Z,+00:00,5be55c21e69c5e21104445fd2ee0c073,Europe,LU,Green,-,-,Green
75be938b01d06f351480eba9167982ca,2022-10,2022-10-31T11:01:25Z,+00:00,29792fee1b909efbe70c19401d2f9245,Europe,LK,Green,Green,Green,Green
d7d4a0af46ecdd58383dadeb474ebdef,2022-05,2022-05-31T11:01:57Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
1a5eb0d97d7b6e691a5e52c9bfbe3334,2022-02,2022-02-28T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
b37571afeca3bfd7c861553d3d1b6cb9,2022-10,2022-10-31T11:01:25Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
255e3d35a74aa0eee92fc298c5c169d0,2022-10,2022-10-31T11:01:25Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
eb857373cb3c5a6aaaea14dcf3547c62,2022-04,2022-04-02T11:01:16Z,+00:00,13d10ea69c6c21ea20cac248ae5895b7,Europe,LG,Green,-,-,Green
5e5164871644020d384e5dbb2dcb6a36,2022-08,2022-08-31T11:01:15Z,+00:00,5be55c21e69c5e21104445fd2ee0c073,Europe,LU,Green,-,-,Green
7404cc5134171a4f21b2a7802f729dd8,2022-09,2022-09-28T07:00:46Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
52b914ac178889e9bb3d441d6c6723b9,2022-06,2022-06-30T10:01:20Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
f3012ab80f375c04c1e83da58f3e51b7,2022-04,2022-04-02T11:01:16Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
5ff7a58227367bb1f7fb12ee9df1c703,2022-06,2022-06-30T10:01:20Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
5ff7a58227367bb1f7fb12ee9df1c703,2022-03,2022-03-31T11:01:17Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
6d049938c2b29729c443e6ea47e4f512,2022-08,2022-08-31T11:01:15Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,Green,-,Green
d787e3560472f1d8b63c72d9246532ac,2022-06,2022-06-30T10:01:20Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
66cc70ee5e48d7b41d9d9248022ae355,2022-07,2022-07-31T10:01:01Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
1f0f2ee215a7f81601d03384e49c6685,2022-04,2022-04-02T11:01:16Z,+00:00,9852596e07fbf43d7589020dad8c363a,USA,LK,Green,Green,Green,Green
f767afad30810d4fad0bf38bfca4ab5c,2022-09,2022-09-28T07:00:46Z,+00:00,e4f8c6c89b38e5ff174e0caa5661252f,Asia,LK,Green,Green,Green,Green
7a9852dff12609075bad41931025f0df,2022-10,2022-10-31T11:01:25Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
c9980d429ab5c8b86e03a67e1a2b6430,2022-05,2022-05-31T11:01:57Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,-,Green
ad036538a8fee10d7bcfced879c57448,2022-08,2022-08-31T11:01:15Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
f96c002e91eba1f94007a6c02bcb69e7,2022-03,2022-03-31T11:01:17Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
b09258c6f5fc1a292bed1161838d3c26,2022-05,2022-05-31T11:01:57Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
e53085443a99d03c1896f1d5bc0a7103,2022-04,2022-04-02T11:01:16Z,+00:00,9852596e07fbf43d7589020dad8c363a,USA,LK,Green,Green,Green,Green
9f865ab519d8346b8123b4b1c7a29dab,2022-09,2022-09-28T07:00:46Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
897dfacd6ca12072569e6bd654ffcc56,2022-03,2022-03-31T11:01:17Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
1826dc882acf0d326ea372e70ed2a632,2022-08,2022-08-31T11:01:15Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,Green,-,Green
2fa1792a27c855b5d8a5efa8b12a6ac2,2022-02,2022-02-28T11:01:17Z,+00:00,f92476821a5cace3a078f93384701919,Europe,LK,Green,Green,Green,Green
f754a3da8bbf4d2d04171ca676b48376,2022-07,2022-07-31T10:01:01Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,-,Green
adc641ae604c09a0495fd209cd37bd36,2022-08,2022-08-31T11:01:15Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
fae3eed46ec33395a41982cf2e0f3dc7,2022-03,2022-03-31T11:01:17Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
38af82bd06f689f6148eeec89295a18a,2022-02,2022-02-28T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
b0d8573333cc1058d4727a18fdd4d7c7,2022-08,2022-08-31T11:01:15Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Yellow,Yellow,Yellow,Yellow
8f8b5ade11aef8ecceb18fd911a018b7,2022-02,2022-02-28T11:01:17Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,-,Green
9b4e66066fe15d476c7e15f168715409,2022-04,2022-04-02T11:01:16Z,+00:00,e7fd86a322069f290fcbcea74ec2e781,Europe,LU,Red,-,-,Red
a8ed0317d49c3bf6818fd3b93751afc5,2022-02,2022-02-28T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
3c4bab379473ea37ae89c3162face47d,2022-09,2022-09-28T07:00:46Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
15af5fa08eeec7603a68a0252d444e1e,2022-07,2022-07-31T10:01:01Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,-,Green
cc763c28cb4b853fc810c9287fd09773,2022-03,2022-03-31T11:01:17Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
4dc761eb99662c3a2e15eff1cc74a617,2022-02,2022-02-28T11:01:17Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Yellow,-,Yellow
b9dec0014b8685b48a780b9cde541322,2022-03,2022-03-31T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
dcaa8fd86e052efe7ac506d18f8f840f,2022-07,2022-07-31T10:01:01Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
d3874eab969bc09743f32c351e749692,2022-04,2022-04-02T11:01:16Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Green,Green
5b0adea507c57f24960bfbe4d4a4c8a8,2022-02,2022-02-28T11:01:17Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
cccbf87118a320be17c28ad6de8042b3,2022-03,2022-03-31T11:01:17Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
f545a29e7eda925ab355a5af0c86fb76,2022-07,2022-07-31T10:01:01Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
4979f9456a274d76d4469615660f367a,2022-09,2022-09-28T07:00:46Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Green,Green
5f8fbb1129c20117a31a7f4660e5eda4,2022-03,2022-03-31T11:01:17Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
87bf950e924ff9a3ab1fc072d4de06cb,2022-10,2022-10-31T11:01:25Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
